User,Reaction Type,Reaction Date
485,Comment,1588180670
305,Comment,1588161816
962,Comment,1588161816
544,Emoticon,1588161819
572,Comment,1588161820
946,Like,1588170529
747,Like,1588161824
191,Emoticon,1588161825
220,Comment,1588161825
820,Emoticon,1588161827
618,Like,1588161828
327,Emoticon,1588161829
23,Comment,1588163043
612,Comment,1588161832
910,Comment,1588161835
440,Emoticon,1588161836
76,Emoticon,1588165343
671,Emoticon,1588161838
367,Comment,1588182599
216,Emoticon,1588169583
721,Comment,1588161840
806,Like,1588165590
367,Emoticon,1588174585
264,Emoticon,1588169011
807,Like,1588161845
529,Emoticon,1588182577
58,Emoticon,1588161845
925,Like,1588168734
157,Like,1588161847
192,Emoticon,1588161847
364,Like,1588161848
613,Like,1588170549
160,Like,1588161848
207,Emoticon,1588161850
792,Emoticon,1588174297
214,Comment,1588161851
980,Emoticon,1588161851
961,Emoticon,1588161852
887,Like,1588161854
412,Emoticon,1588161854
674,Like,1588163870
178,Comment,1588176885
9,Like,1588161856
311,Like,1588161856
455,Comment,1588161857
507,Comment,1588161857
73,Comment,1588161857
764,Comment,1588163181
497,Comment,1588165995
505,Like,1588161859
931,Emoticon,1588164012
897,Emoticon,1588161861
988,Like,1588169255
854,Emoticon,1588161864
333,Comment,1588161864
799,Comment,1588161864
566,Like,1588161864
124,Comment,1588161865
536,Emoticon,1588182631
253,Comment,1588164737
180,Emoticon,1588171808
993,Like,1588168625
451,Like,1588161868
514,Emoticon,1588161870
955,Comment,1588161871
19,Like,1588167137
681,Emoticon,1588168331
159,Like,1588161872
924,Emoticon,1588161874
851,Comment,1588161874
164,Comment,1588161874
545,Comment,1588161875
283,Like,1588179281
772,Comment,1588170555
488,Comment,1588161876
613,Emoticon,1588172723
1000,Comment,1588179096
519,Like,1588168492
174,Comment,1588161880
844,Like,1588173928
257,Comment,1588161881
348,Comment,1588161881
752,Like,1588171184
219,Emoticon,1588161882
138,Comment,1588171032
411,Like,1588162638
565,Comment,1588161883
164,Like,1588161883
350,Emoticon,1588167909
430,Like,1588161884
410,Comment,1588161885
395,Like,1588168534
37,Comment,1588161889
13,Like,1588161892
974,Comment,1588162337
205,Like,1588183558
613,Comment,1588170140
469,Comment,1588161899
665,Comment,1588161900
885,Like,1588161900
839,Comment,1588161900
970,Comment,1588161901
856,Like,1588161903
737,Comment,1588161903
268,Emoticon,1588161903
196,Like,1588174654
555,Emoticon,1588161904
943,Comment,1588161904
382,Like,1588161905
76,Emoticon,1588165651
674,Comment,1588164947
264,Comment,1588172916
888,Comment,1588177460
436,Emoticon,1588161910
662,Emoticon,1588170071
455,Comment,1588161912
945,Comment,1588164665
572,Comment,1588161912
180,Emoticon,1588172854
183,Comment,1588162774
151,Like,1588177395
746,Like,1588161915
682,Emoticon,1588174421
600,Like,1588161915
258,Comment,1588161916
38,Comment,1588161916
651,Comment,1588161916
924,Like,1588161917
532,Comment,1588166636
117,Emoticon,1588161917
525,Like,1588162960
38,Like,1588161918
847,Comment,1588164295
144,Comment,1588161920
843,Comment,1588161920
284,Comment,1588161920
254,Like,1588168533
530,Like,1588161922
160,Comment,1588161924
829,Like,1588176409
794,Comment,1588169556
899,Like,1588161926
70,Emoticon,1588165551
163,Emoticon,1588161931
419,Emoticon,1588161932
353,Like,1588181570
424,Emoticon,1588161935
163,Like,1588161935
286,Like,1588161935
164,Emoticon,1588161938
763,Emoticon,1588167786
338,Like,1588161939
343,Comment,1588161939
926,Like,1588163900
698,Emoticon,1588164872
556,Emoticon,1588161941
929,Like,1588170429
719,Comment,1588167059
239,Comment,1588168008
726,Comment,1588165024
412,Like,1588161945
91,Comment,1588161946
776,Comment,1588174928
209,Emoticon,1588179900
659,Emoticon,1588169721
396,Like,1588161948
190,Comment,1588175387
235,Like,1588161949
442,Like,1588164450
510,Like,1588161950
358,Like,1588161951
610,Emoticon,1588161953
306,Emoticon,1588173504
340,Emoticon,1588161954
623,Comment,1588161955
665,Like,1588161955
925,Comment,1588165722
76,Like,1588166435
690,Like,1588161956
237,Emoticon,1588161957
35,Emoticon,1588161957
379,Like,1588164972
158,Like,1588171862
162,Like,1588161961
644,Comment,1588161962
750,Like,1588163794
352,Like,1588161962
568,Emoticon,1588161963
239,Emoticon,1588168970
317,Emoticon,1588161964
200,Emoticon,1588169803
793,Comment,1588161965
584,Like,1588161966
535,Like,1588161967
669,Comment,1588161967
798,Like,1588161968
599,Comment,1588161968
750,Like,1588163336
825,Like,1588161970
699,Like,1588161970
341,Emoticon,1588161970
480,Like,1588161971
149,Emoticon,1588161971
45,Comment,1588161972
195,Comment,1588161974
728,Emoticon,1588168330
683,Emoticon,1588161975
529,Like,1588185499
471,Comment,1588166795
285,Emoticon,1588161975
625,Comment,1588161975
49,Emoticon,1588168332
446,Comment,1588161976
139,Emoticon,1588161977
182,Emoticon,1588182280
209,Comment,1588181595
447,Emoticon,1588167663
930,Comment,1588161979
284,Like,1588161980
396,Like,1588161980
928,Emoticon,1588168762
927,Comment,1588161983
991,Emoticon,1588161983
622,Emoticon,1588161983
997,Emoticon,1588161984
16,Emoticon,1588166557
720,Emoticon,1588161985
310,Comment,1588161985
871,Emoticon,1588161986
497,Like,1588165506
48,Emoticon,1588161987
595,Like,1588161988
657,Like,1588161989
155,Emoticon,1588161989
629,Emoticon,1588161989
563,Emoticon,1588173377
667,Like,1588187406
464,Like,1588161991
699,Comment,1588161991
549,Comment,1588161992
982,Comment,1588161992
53,Like,1588161993
471,Emoticon,1588167556
295,Emoticon,1588165238
248,Emoticon,1588161995
928,Comment,1588169186
658,Comment,1588161995
731,Emoticon,1588161996
107,Comment,1588165196
462,Emoticon,1588161997
345,Comment,1588161998
440,Like,1588161998
610,Comment,1588161999
664,Emoticon,1588161999
24,Like,1588169702
335,Comment,1588162000
617,Emoticon,1588165946
713,Emoticon,1588162001
77,Emoticon,1588162002
160,Like,1588162002
589,Comment,1588162003
589,Emoticon,1588162003
354,Comment,1588162003
781,Comment,1588175496
376,Emoticon,1588162006
223,Emoticon,1588162007
255,Comment,1588162008
151,Comment,1588174431
544,Like,1588162008
981,Emoticon,1588162009
996,Comment,1588162010
245,Emoticon,1588162010
280,Emoticon,1588162011
156,Emoticon,1588162011
502,Emoticon,1588162014
164,Comment,1588162015
839,Emoticon,1588162017
72,Comment,1588162017
609,Comment,1588162018
836,Comment,1588162018
79,Comment,1588162018
470,Comment,1588171586
570,Like,1588162018
132,Emoticon,1588162020
274,Like,1588162022
473,Emoticon,1588162022
289,Like,1588162023
395,Comment,1588167757
972,Comment,1588162027
373,Comment,1588163069
690,Emoticon,1588162028
310,Comment,1588162029
772,Comment,1588170458
336,Emoticon,1588163130
394,Emoticon,1588165248
263,Comment,1588162030
70,Like,1588166979
824,Like,1588170080
403,Emoticon,1588166581
211,Comment,1588162038
509,Comment,1588162038
182,Like,1588175778
518,Like,1588162039
78,Comment,1588162039
650,Comment,1588162041
353,Comment,1588193318
582,Like,1588162043
867,Like,1588162044
906,Like,1588162044
292,Emoticon,1588162044
369,Comment,1588162044
964,Emoticon,1588162046
639,Like,1588162047
361,Like,1588162048
670,Like,1588162048
861,Like,1588165238
352,Emoticon,1588162050
515,Like,1588162050
318,Emoticon,1588168451
555,Emoticon,1588162052
738,Emoticon,1588162053
451,Like,1588162054
356,Comment,1588171569
924,Like,1588162056
264,Emoticon,1588171358
478,Comment,1588162058
444,Like,1588162059
316,Emoticon,1588170928
258,Emoticon,1588162061
701,Emoticon,1588165752
774,Emoticon,1588162062
80,Emoticon,1588176411
393,Comment,1588162063
683,Like,1588162063
870,Comment,1588162064
640,Comment,1588163932
506,Comment,1588162065
527,Like,1588162065
986,Comment,1588167905
767,Comment,1588162065
534,Like,1588162067
27,Comment,1588163330
645,Emoticon,1588162068
754,Like,1588162069
245,Emoticon,1588162070
981,Emoticon,1588162070
313,Emoticon,1588162071
882,Comment,1588162072
197,Comment,1588171997
468,Emoticon,1588162073
72,Comment,1588162073
456,Comment,1588162074
879,Like,1588162074
625,Comment,1588162075
80,Like,1588172042
18,Like,1588174761
991,Like,1588162077
756,Like,1588162078
794,Emoticon,1588171761
53,Comment,1588162079
42,Like,1588162079
25,Emoticon,1588162080
731,Comment,1588162082
99,Comment,1588167520
891,Emoticon,1588162083
874,Emoticon,1588162990
514,Comment,1588162085
669,Emoticon,1588162086
73,Comment,1588162087
577,Emoticon,1588162087
569,Like,1588162087
711,Like,1588167708
112,Comment,1588162088
469,Emoticon,1588162088
738,Like,1588162088
818,Comment,1588162089
982,Like,1588162090
231,Like,1588162090
968,Comment,1588171667
648,Emoticon,1588162093
177,Comment,1588173265
303,Emoticon,1588162095
90,Comment,1588171222
540,Comment,1588166921
379,Comment,1588165294
472,Like,1588162098
304,Like,1588162098
393,Like,1588162098
287,Emoticon,1588166012
730,Emoticon,1588162099
406,Emoticon,1588162099
811,Like,1588162941
823,Emoticon,1588164057
19,Emoticon,1588166033
561,Emoticon,1588165658
439,Comment,1588163118
354,Comment,1588162101
533,Comment,1588188681
952,Comment,1588162102
706,Comment,1588162102
326,Emoticon,1588162102
503,Comment,1588162103
892,Like,1588162104
742,Comment,1588162105
683,Comment,1588162105
853,Comment,1588178969
403,Emoticon,1588166008
548,Like,1588169330
925,Emoticon,1588167060
933,Emoticon,1588163474
478,Comment,1588162107
473,Like,1588162108
265,Like,1588162109
489,Like,1588162109
227,Comment,1588162110
793,Emoticon,1588162110
327,Like,1588162110
878,Emoticon,1588162111
904,Like,1588162111
532,Like,1588169068
296,Emoticon,1588162113
824,Emoticon,1588172791
63,Like,1588166646
315,Emoticon,1588162114
558,Comment,1588162115
564,Emoticon,1588163753
771,Like,1588162115
994,Emoticon,1588169639
607,Like,1588180270
610,Emoticon,1588162117
718,Emoticon,1588166233
418,Comment,1588162119
730,Like,1588162120
845,Comment,1588162120
576,Comment,1588176428
734,Comment,1588162121
534,Like,1588162121
922,Like,1588171183
405,Comment,1588162121
640,Emoticon,1588164664
368,Comment,1588162124
621,Emoticon,1588162125
799,Emoticon,1588162125
245,Like,1588162125
431,Like,1588162126
860,Like,1588162127
782,Comment,1588162128
820,Comment,1588162129
306,Comment,1588168801
120,Like,1588162132
258,Like,1588162132
942,Like,1588181045
91,Emoticon,1588162133
604,Emoticon,1588173720
271,Comment,1588169422
787,Like,1588168470
759,Like,1588162463
262,Comment,1588162138
953,Like,1588162139
730,Comment,1588162139
407,Comment,1588162140
714,Comment,1588169443
233,Like,1588167164
329,Like,1588162140
50,Comment,1588162141
161,Like,1588162603
989,Like,1588168185
308,Like,1588162142
376,Emoticon,1588162142
578,Like,1588162143
525,Emoticon,1588162458
408,Emoticon,1588162143
748,Comment,1588174247
90,Like,1588169747
789,Emoticon,1588162146
18,Comment,1588173590
664,Like,1588162146
64,Emoticon,1588162147
353,Like,1588185401
185,Comment,1588174045
248,Emoticon,1588162148
409,Emoticon,1588162148
466,Comment,1588162149
195,Like,1588162150
454,Emoticon,1588162151
171,Comment,1588162152
756,Comment,1588162152
358,Comment,1588162153
581,Like,1588171604
151,Like,1588180000
694,Emoticon,1588169640
202,Comment,1588162157
389,Like,1588173529
431,Comment,1588162158
52,Like,1588169209
371,Comment,1588162160
126,Comment,1588162160
914,Emoticon,1588162161
497,Comment,1588164204
861,Like,1588164638
926,Comment,1588163255
859,Comment,1588162164
583,Like,1588172385
412,Emoticon,1588162165
671,Like,1588162165
127,Comment,1588162165
670,Comment,1588162166
562,Comment,1588162167
7,Like,1588162167
415,Emoticon,1588162169
802,Emoticon,1588162169
800,Emoticon,1588162170
46,Emoticon,1588162171
848,Emoticon,1588162172
40,Comment,1588162172
749,Emoticon,1588162174
504,Comment,1588162174
113,Emoticon,1588162769
524,Comment,1588162174
123,Comment,1588162174
36,Like,1588163765
909,Like,1588173498
691,Comment,1588162176
16,Comment,1588166353
837,Comment,1588162177
945,Emoticon,1588164917
882,Comment,1588162178
114,Like,1588162178
421,Comment,1588178732
208,Like,1588162179
844,Like,1588176031
417,Emoticon,1588162180
597,Emoticon,1588162180
562,Emoticon,1588162181
679,Like,1588162199
608,Comment,1588162182
596,Like,1588165514
813,Comment,1588162183
972,Comment,1588162184
808,Emoticon,1588162903
759,Emoticon,1588162396
825,Like,1588162186
599,Emoticon,1588162187
748,Emoticon,1588169130
211,Emoticon,1588162187
281,Emoticon,1588162188
902,Comment,1588162190
411,Comment,1588162325
210,Comment,1588162192
207,Like,1588162192
487,Like,1588162194
808,Emoticon,1588162651
28,Emoticon,1588162196
407,Like,1588162196
241,Like,1588162196
35,Comment,1588162196
735,Like,1588162197
995,Comment,1588162198
879,Comment,1588162198
635,Like,1588162916
431,Like,1588162199
308,Comment,1588162199
470,Comment,1588172186
507,Like,1588162200
603,Like,1588162200
488,Comment,1588162201
275,Like,1588170011
661,Emoticon,1588162201
500,Comment,1588162201
354,Comment,1588162201
36,Comment,1588163340
315,Emoticon,1588162202
842,Emoticon,1588162203
119,Like,1588162203
189,Emoticon,1588162203
970,Like,1588162203
834,Comment,1588162204
951,Emoticon,1588162306
800,Comment,1588162205
780,Emoticon,1588162207
900,Comment,1588162207
176,Comment,1588162207
95,Like,1588169323
393,Like,1588162209
865,Comment,1588163617
434,Comment,1588162210
60,Comment,1588162211
87,Like,1588162211
778,Emoticon,1588167196
595,Emoticon,1588162213
430,Like,1588162213
970,Comment,1588162214
97,Like,1588162216
101,Like,1588162216
972,Emoticon,1588162216
461,Like,1588162217
98,Like,1588168319
533,Emoticon,1588179325
945,Like,1588164541
440,Emoticon,1588162218
432,Comment,1588162218
317,Emoticon,1588162219
418,Like,1588162219
245,Like,1588162219
706,Comment,1588162221
391,Like,1588162222
823,Comment,1588163048
8,Emoticon,1588170840
963,Emoticon,1588162226
707,Emoticon,1588162226
179,Comment,1588162227
17,Like,1588162228
40,Comment,1588162229
35,Emoticon,1588162229
544,Like,1588162229
108,Emoticon,1588165065
535,Like,1588162230
42,Comment,1588162231
981,Comment,1588162232
818,Comment,1588162232
672,Comment,1588162233
674,Like,1588163521
794,Comment,1588175384
682,Emoticon,1588172869
322,Comment,1588162236
885,Like,1588162237
40,Emoticon,1588162237
589,Comment,1588162238
395,Like,1588166566
537,Like,1588163635
291,Emoticon,1588177080
919,Comment,1588162239
664,Emoticon,1588162239
577,Like,1588162239
67,Like,1588162239
113,Like,1588162722
837,Like,1588162241
49,Like,1588171993
349,Comment,1588162244
82,Emoticon,1588164267
767,Emoticon,1588162244
636,Emoticon,1588162246
618,Like,1588162247
755,Emoticon,1588162248
987,Comment,1588171379
282,Comment,1588162249
918,Like,1588173534
358,Emoticon,1588162249
809,Comment,1588164784
979,Like,1588162250
637,Comment,1588167662
287,Like,1588165105
611,Emoticon,1588180570
36,Emoticon,1588163617
745,Comment,1588174270
826,Emoticon,1588162252
62,Emoticon,1588162252
469,Like,1588162252
420,Like,1588162252
169,Comment,1588162252
245,Emoticon,1588162253
28,Emoticon,1588162255
907,Like,1588162256
328,Comment,1588162256
500,Emoticon,1588162256
951,Comment,1588162256
143,Like,1588162257
736,Like,1588162975
117,Emoticon,1588162257
164,Comment,1588162258
182,Comment,1588183074
768,Emoticon,1588162259
622,Emoticon,1588162259
939,Like,1588162259
740,Like,1588162259
54,Emoticon,1588162261
176,Emoticon,1588162261
950,Like,1588162262
110,Like,1588162262
505,Like,1588162263
449,Comment,1588162263
152,Like,1588162263
717,Comment,1588162263
935,Like,1588167770
632,Like,1588174707
595,Emoticon,1588162265
833,Like,1588162265
388,Comment,1588166349
926,Like,1588163254
575,Comment,1588162266
847,Emoticon,1588163512
892,Emoticon,1588162270
668,Emoticon,1588162270
916,Comment,1588162270
503,Like,1588162271
365,Comment,1588166072
226,Comment,1588162272
36,Like,1588163566
752,Emoticon,1588167388
885,Comment,1588162272
545,Like,1588162273
610,Comment,1588162275
752,Comment,1588170368
177,Comment,1588174440
